variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"log_lik[54,3]",-1.144312849375,-1.1459350000000001,0.15016648184167888,0.1434786150000001,-1.3944919999999998,-0.89592375,1.0002139662474545,10103.258857958945,6231.367207574629
"log_lik[55,3]",-0.394845197125,-0.384872,0.07919987760878278,0.07166147099999998,-0.53757855,-0.2815509,1.0006583577915518,7653.987910272095,6258.72770020232
"log_lik[56,3]",-0.38811252275,-0.380011,0.07142790182819968,0.065138031,-0.5191789,-0.28528645,1.0000761250568726,10520.708241959388,6412.0806886625305
"log_lik[57,3]",-0.621354147125,-0.618698,0.07515371621233906,0.06765845100000005,-0.74934315,-0.5025367000000001,0.9998859699411398,11024.972635360515,6189.7559436653355
"log_lik[58,3]",-0.754191387375,-0.7531680000000001,0.08719096660549915,0.07775940480000007,-0.9014248499999999,-0.6159573,1.0006832855268537,11680.654655099748,6437.3551100290515
"log_lik[59,3]",-0.768886087625,-0.769925,0.06165509404870141,0.05341881929999995,-0.8670506,-0.6670241000000002,1.0001707608819808,10591.327275332336,6160.908993780849
"log_lik[60,3]",-0.38215937725,-0.37465950000000003,0.07599724262606031,0.07071557219999994,-0.5208233,-0.27203555000000024,1.0005520054573662,11720.643177079352,6792.456125655578
"log_lik[61,3]",-0.639434678125,-0.639447,0.0650801465399259,0.058848100499999945,-0.74740505,-0.5343401000000001,1.0008169759592198,9004.98363195575,5670.202810008582
"log_lik[62,3]",-0.394845197125,-0.384872,0.07919987760878278,0.07166147099999998,-0.53757855,-0.2815509,1.0006583577915518,7653.987910272095,6258.72770020232
"log_lik[63,3]",-0.625853855875,-0.621846,0.05441934762611878,0.045874609200000034,-0.7199712500000001,-0.5450528500000001,1.000173724426952,10591.264670920751,6160.908993780849
"log_lik[64,3]",-0.497641213125,-0.49115200000000003,0.09438637954768933,0.0857735991,-0.6615688500000001,-0.35489550000000003,1.0001861431341967,10867.853761610477,5917.923696114568
"log_lik[65,3]",-0.391326077625,-0.38261900000000004,0.07347282640012055,0.06643752989999996,-0.5246376,-0.2849643,1.0002060856529684,10103.27286458796,6231.367207574629
"log_lik[66,3]",-0.754191387375,-0.7531680000000001,0.08719096660549915,0.07775940480000007,-0.9014248499999999,-0.6159573,1.0006832855268537,11680.654655099748,6437.3551100290515
"log_lik[67,3]",-0.617436569125,-0.612125,0.0743324112666696,0.06635821080000003,-0.745628,-0.5040979500000001,1.0011978474160836,11108.013665934202,6634.3864692391835
"log_lik[68,3]",-0.505612676875,-0.501563,0.06742173347140558,0.06292821569999998,-0.6211774499999999,-0.40150484999999997,0.9999449663024685,8318.936718997395,4906.141648957221
"log_lik[69,3]",-0.635324327125,-0.6305115,0.06282893380114322,0.05539586640000001,-0.7443643000000001,-0.5401180000000001,1.0003503135191159,11892.598458014027,6788.130700976888
"log_lik[70,3]",-0.625853855875,-0.621846,0.05441934762611878,0.045874609200000034,-0.7199712500000001,-0.5450528500000001,1.000173724426952,10591.264670920751,6160.908993780849
"log_lik[1,4]",-0.459043951125,-0.458263,0.059053618151423064,0.05750560619999994,-0.55500815,-0.36144610000000005,1.0006393227216976,11420.328693841422,6492.200449405742
"log_lik[2,4]",-0.995399700125,-0.9909285,0.1572101059807742,0.1428173754,-1.2659660000000001,-0.74519935,1.0007794945528465,11418.697533478644,6294.533819851961
"log_lik[3,4]",-0.1985297201625,-0.1936705,0.06115526366337154,0.05926545239999999,-0.30613664999999995,-0.10912675000000005,1.0005376952831861,7829.757974370335,6033.243872168288
"log_lik[4,4]",-0.620486892875,-0.6089565,0.10981469451565941,0.09221697870000002,-0.8173443,-0.46082235,1.0002041844226064,12068.15816871245,6316.877337978557
"log_lik[5,4]",-0.620036354875,-0.612563,0.08082068460988213,0.07095723600000002,-0.76252115,-0.50240295,1.0005889753380934,10497.147796669058,6053.651688057835
"log_lik[6,4]",-1.76031612,-1.72947,0.28844112965024393,0.27251670600000005,-2.26462,-1.3380690000000002,1.0005199495797157,7677.098503574157,6266.617919041856
"log_lik[7,4]",-0.79017895725,-0.7812485,0.09598382658094702,0.08336363279999999,-0.9633101,-0.6486584500000001,0.9999543626411067,11343.020250749198,6288.814653075065
"log_lik[8,4]",-0.98126056925,-0.979752,0.10246183831637562,0.09901692359999993,-1.1514270000000002,-0.81629005,1.0007498324439439,7216.430239859392,5201.816594966333
"log_lik[9,4]",-0.191822461175,-0.18512699999999999,0.06406429297010356,0.0605731056,-0.30739335,-0.10012690000000003,1.0007676607219957,12086.355720359652,6223.864315159835
"log_lik[10,4]",-1.01733623575,-1.0092599999999998,0.1531083635601724,0.13638882179999964,-1.277104,-0.7773015500000001,1.0004015196168794,12928.28996822733,6382.317360435468
"log_lik[11,4]",-0.326183429375,-0.3252975,0.05984189028474634,0.05945522520000004,-0.42540985,-0.22970065000000003,1.0007075016561062,10721.444160258381,6199.846573624694
"log_lik[12,4]",-0.33678478075,-0.3337935,0.06535079080936478,0.06330405480000002,-0.44690045,-0.23609295000000002,1.0011547998113732,7340.439443910512,6106.0323007143625
"log_lik[13,4]",-0.1989598792,-0.1952595,0.06062104963348196,0.058992654000000005,-0.30428700000000003,-0.10966860000000005,1.0005199357367918,7677.063288177287,6266.617919041856
"log_lik[14,4]",-1.003516297125,-0.9943895,0.10074881729371989,0.09565809329999997,-1.1815455,-0.8560097000000001,1.0004039165051966,10711.043395880592,6183.730483003269
"log_lik[15,4]",-0.191822461175,-0.18512699999999999,0.06406429297010356,0.0605731056,-0.30739335,-0.10012690000000003,1.0007676607219957,12086.355720359652,6223.864315159835
"log_lik[16,4]",-0.1920561933625,-0.1891515,0.05650715592349174,0.0551045355,-0.2908078,-0.10663935000000013,1.0007383277366968,9919.297719660795,6357.927340026812
"log_lik[17,4]",-0.33678478075,-0.3337935,0.06535079080936478,0.06330405480000002,-0.44690045,-0.23609295000000002,1.0011547998113732,7340.439443910512,6106.0323007143625
"log_lik[18,4]",-0.459043951125,-0.458263,0.059053618151423064,0.05750560619999994,-0.55500815,-0.36144610000000005,1.0006393227216976,11420.328693841422,6492.200449405742
"log_lik[19,4]",-0.1920561933625,-0.1891515,0.05650715592349174,0.0551045355,-0.2908078,-0.10663935000000013,1.0007383277366968,9919.297719660795,6357.927340026812
"log_lik[20,4]",-0.461168751625,-0.46195450000000005,0.057270378312035665,0.05594072190000008,-0.5531311999999999,-0.36644145000000017,1.0004039265584805,10711.161121296785,6183.730483003269
"log_lik[21,4]",-0.6036499035,-0.596888,0.10224352314699389,0.08568019529999994,-0.7854940499999999,-0.45119709999999996,1.0002051734472768,12329.81155898317,6870.889676270869
"log_lik[22,4]",-0.47654503275,-0.472197,0.067266443662528,0.0634263693,-0.5936648,-0.37302605000000005,1.0001897974389025,7412.402016191016,5395.763248208987
"log_lik[23,4]",-0.611531948875,-0.6121829999999999,0.07833921518464733,0.07101505739999996,-0.7397078,-0.48066435,0.9999646985065627,11342.982260030096,6288.814653075065
"log_lik[24,4]",-0.474827171625,-0.47065,0.06252514488406657,0.059622017700000016,-0.5835188,-0.38006965000000004,1.000880793727994,7216.440029196025,5201.816594966333
"log_lik[25,4]",-1.8018662785,-1.77785,0.31290514441597383,0.2997075899999999,-2.3509595,-1.3293865,1.000767648836895,12086.382010264091,6223.864315159835
"log_lik[26,4]",-0.98555722725,-0.9841595,0.10820455586800137,0.10218449850000007,-1.164647,-0.8082272,1.0018478815559992,8022.785066725635,5604.805788864292
"log_lik[27,4]",-0.462939771875,-0.462819,0.06302148132674612,0.06150121319999998,-0.5679581,-0.35937925000000004,1.0002331532475888,10895.92804261604,6484.329473106999
"log_lik[28,4]",-1.76031612,-1.72947,0.28844112965024393,0.27251670600000005,-2.26462,-1.3380690000000002,1.0005199495797157,7677.098503574157,6266.617919041856
"log_lik[29,4]",-0.1920561933625,-0.1891515,0.05650715592349174,0.0551045355,-0.2908078,-0.10663935000000013,1.0007383277366968,9919.297719660795,6357.927340026812
"log_lik[30,4]",-1.007696619,-1.000705,0.1041857071367219,0.09895613700000007,-1.192932,-0.8534746000000002,1.000639260797626,11420.461274847616,6492.200449405742
"log_lik[31,4]",-0.6036499035,-0.596888,0.10224352314699389,0.08568019529999994,-0.7854940499999999,-0.45119709999999996,1.0002051734472768,12329.81155898317,6870.889676270869
"log_lik[32,4]",-0.60499572975,-0.6087695,0.053839285148238866,0.04856997599999993,-0.68684285,-0.5098602999999999,1.000237000296093,9834.658865508813,6232.299545822832
