ID,FaceID,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition
206,130,2,5,2,3,0,Pre
206,131,4,6,5,2,1,Pre
206,132,6,6,6,0,0,Pre
206,133,4,7,3,3,-1,Pre
206,134,8,6,7,-2,-1,Pre
206,135,5,2,3,-3,-2,Pre
206,136,5,8,4,3,-1,Pre
206,137,6,3,6,-3,0,Pre
206,138,3,1,2,-2,-1,Pre
206,139,3,1,4,-2,1,Pre
206,140,4,4,3,0,-1,Pre
206,141,5,5,7,0,2,Pre
206,142,4,7,6,3,2,Pre
206,143,3,6,4,3,1,Pre
206,144,7,7,7,0,0,Pre
206,145,7,7,7,0,0,Pre
206,146,7,7,7,0,0,Pre
206,147,5,3,5,-2,0,Pre
206,148,7,5,7,-2,0,Pre
206,149,7,5,5,-2,-2,Pre
206,150,5,8,4,3,-1,Pre
206,151,7,5,8,-2,1,Pre
206,152,6,4,7,-2,1,Pre
210,0,6,3,6,-3,0,Pre
210,1,2,2,3,0,1,Pre
210,2,5,7,4,2,-1,Pre
210,3,2,5,3,3,1,Pre
210,4,3,5,4,2,1,Pre
210,5,5,7,5,2,0,Pre
210,6,2,5,4,3,2,Pre
210,7,3,1,4,-2,1,Pre
210,8,6,6,6,0,0,Pre
210,9,4,7,5,3,1,Pre
210,10,6,8,6,2,0,Pre
210,11,2,2,3,0,1,Pre
210,12,6,4,5,-2,-1,Pre
210,13,3,3,3,0,0,Pre
210,14,3,6,4,3,1,Pre
210,15,3,6,5,3,2,Pre
210,16,4,7,3,3,-1,Pre
210,17,7,7,7,0,0,Pre
210,18,5,7,6,2,1,Pre
210,19,6,3,5,-3,-1,Pre
210,20,7,5,6,-2,-1,Pre
210,21,3,3,4,0,1,Pre
210,22,6,4,3,-2,-3,Pre
210,23,3,1,4,-2,1,Pre
210,24,4,6,5,2,1,Pre
210,25,7,4,7,-3,0,Pre
210,26,5,8,5,3,0,Pre
210,27,5,2,4,-3,-1,Pre
210,28,2,2,2,0,0,Pre
210,29,5,8,7,3,2,Pre
210,30,6,8,5,2,-1,Pre
210,31,4,4,6,0,2,Pre
210,32,2,2,2,0,0,Pre
210,33,7,4,3,-3,-4,Pre
210,34,3,3,3,0,0,Pre
210,35,6,6,6,0,0,Pre
210,36,6,6,5,0,-1,Pre
210,37,4,6,5,2,1,Pre
210,38,5,2,4,-3,-1,Pre
210,39,5,2,5,-3,0,Pre
210,40,6,4,4,-2,-2,Pre
210,41,5,8,6,3,1,Pre
210,42,6,6,4,0,-2,Pre
210,43,3,3,6,0,3,Pre
210,44,3,6,6,3,3,Pre
210,45,7,7,4,0,-3,Pre
210,46,6,4,6,-2,0,Pre
210,47,5,8,5,3,0,Pre
210,48,6,3,4,-3,-2,Pre
210,49,4,1,3,-3,-1,Pre
210,50,5,7,4,2,-1,Pre
210,51,6,6,5,0,-1,Pre
210,52,7,5,6,-2,-1,Pre
210,53,4,1,5,-3,1,Pre
210,54,5,3,6,-2,1,Pre
210,55,4,6,4,2,0,Pre
210,56,7,7,6,0,-1,Pre
210,57,2,2,6,0,4,Pre
210,58,4,4,4,0,0,Pre
210,59,7,7,6,0,-1,Pre
210,60,5,3,3,-2,-2,Pre
210,61,3,6,5,3,2,Pre
210,62,2,2,2,0,0,Pre
210,63,4,4,5,0,1,Pre
210,64,4,1,4,-3,0,Pre
210,65,6,6,5,0,-1,Pre
210,66,4,2,2,-2,-2,Pre
210,67,4,4,4,0,0,Pre
210,68,5,2,5,-3,0,Pre
210,69,7,7,7,0,0,Pre
210,70,6,8,4,2,-2,Pre
210,71,6,3,6,-3,0,Pre
210,72,6,4,6,-2,0,Pre
210,73,3,3,4,0,1,Pre
210,74,4,6,6,2,2,Pre
210,75,5,8,3,3,-2,Pre
210,76,6,6,7,0,1,Pre
210,77,5,7,3,2,-2,Pre
210,78,2,2,5,0,3,Pre
210,79,6,8,6,2,0,Pre
210,80,5,5,4,0,-1,Pre
210,81,6,4,6,-2,0,Pre
210,82,5,2,5,-3,0,Pre
210,83,7,5,7,-2,0,Pre
210,84,3,5,4,2,1,Pre
210,85,6,4,5,-2,-1,Pre
210,86,6,4,7,-2,1,Pre
210,87,2,5,3,3,1,Pre
210,88,4,7,6,3,2,Pre
210,89,4,1,6,-3,2,Pre
210,90,5,5,5,0,0,Pre
210,91,3,6,3,3,0,Pre
210,92,2,2,3,0,1,Pre
210,93,5,5,7,0,2,Pre
210,94,4,7,5,3,1,Pre
210,95,3,5,5,2,2,Pre
210,96,4,7,4,3,0,Pre
210,97,6,8,5,2,-1,Pre
210,98,3,3,2,0,-1,Pre
210,99,5,3,6,-2,1,Pre
210,100,7,5,6,-2,-1,Pre
210,101,3,6,4,3,1,Pre
210,102,6,6,6,0,0,Pre
210,103,3,6,4,3,1,Pre
210,104,6,6,5,0,-1,Pre
210,105,6,4,6,-2,0,Pre
210,106,6,3,3,-3,-3,Pre
210,107,5,3,4,-2,-1,Pre
210,108,5,2,5,-3,0,Pre
210,109,6,6,5,0,-1,Pre
210,110,5,5,5,0,0,Pre
210,111,6,6,5,0,-1,Pre
210,112,5,5,6,0,1,Pre
210,113,4,4,4,0,0,Pre
210,114,3,3,5,0,2,Pre
210,115,2,4,2,2,0,Pre
210,116,5,3,4,-2,-1,Pre
210,117,6,4,6,-2,0,Pre
210,118,3,6,4,3,1,Pre
210,119,7,4,6,-3,-1,Pre
210,120,5,5,2,0,-3,Pre
210,121,6,6,6,0,0,Pre
210,122,3,6,5,3,2,Pre
210,123,4,6,4,2,0,Pre
210,124,3,1,6,-2,3,Pre
210,125,6,6,6,0,0,Pre
210,126,4,4,3,0,-1,Pre
210,127,6,3,6,-3,0,Pre
210,128,3,5,4,2,1,Pre
210,129,4,2,4,-2,0,Pre
210,130,3,3,3,0,0,Pre
210,131,6,6,6,0,0,Pre
210,132,7,7,5,0,-2,Pre
210,133,6,3,4,-3,-2,Pre
210,134,5,8,7,3,2,Pre
210,135,3,5,3,2,0,Pre
210,136,6,3,5,-3,-1,Pre
210,137,3,5,6,2,3,Pre
210,138,4,4,2,0,-2,Pre
210,139,3,5,2,2,-1,Pre
210,140,4,2,6,-2,2,Pre
210,141,6,6,6,0,0,Pre
210,142,6,3,6,-3,0,Pre
210,143,2,2,3,0,1,Pre
210,144,5,5,5,0,0,Pre
210,145,6,3,6,-3,0,Pre
210,146,5,5,5,0,0,Pre
210,147,7,5,7,-2,0,Pre
210,148,5,7,6,2,1,Pre
210,149,6,3,6,-3,0,Pre
210,150,6,3,6,-3,0,Pre
210,151,6,6,7,0,1,Pre
210,152,2,4,4,2,2,Pre
211,0,6,8,6,2,0,Pre
211,1,4,6,2,2,-2,Pre
211,2,7,7,4,0,-3,Pre
211,3,3,5,2,2,-1,Pre
211,4,6,4,3,-2,-3,Pre
211,5,6,6,6,0,0,Pre
211,6,6,6,3,0,-3,Pre
211,7,3,5,4,2,1,Pre
211,8,7,4,6,-3,-1,Pre
211,9,4,4,3,0,-1,Pre
211,10,7,7,6,0,-1,Pre
211,11,5,5,6,0,1,Pre
211,12,6,6,6,0,0,Pre
211,13,1,1,1,0,0,Pre
211,14,6,3,5,-3,-1,Pre
211,15,5,8,6,3,1,Pre
211,16,5,8,4,3,-1,Pre
211,17,3,1,4,-2,1,Pre
211,18,6,4,3,-2,-3,Pre
211,19,3,5,5,2,2,Pre
211,20,6,6,6,0,0,Pre
211,21,3,6,6,3,3,Pre
211,22,1,4,3,3,2,Pre
211,23,4,7,3,3,-1,Pre
211,24,5,8,6,3,1,Pre
211,25,6,8,5,2,-1,Pre
211,26,4,1,2,-3,-2,Pre
211,27,3,6,5,3,2,Pre
211,28,4,4,3,0,-1,Pre
211,29,8,5,6,-3,-2,Pre
211,30,5,3,6,-2,1,Pre
211,31,6,8,2,2,-4,Pre
211,32,2,5,2,3,0,Pre
211,33,6,4,5,-2,-1,Pre
211,34,6,4,6,-2,0,Pre
211,35,8,6,6,-2,-2,Pre
211,36,3,5,3,2,0,Pre
211,37,7,4,7,-3,0,Pre
211,38,5,3,2,-2,-3,Pre
211,39,6,3,6,-3,0,Pre
211,40,5,3,5,-2,0,Pre
211,41,7,7,7,0,0,Pre
211,42,4,6,6,2,2,Pre
211,43,3,3,5,0,2,Pre
211,44,6,3,6,-3,0,Pre
211,45,3,5,2,2,-1,Pre
211,46,5,7,6,2,1,Pre
211,47,6,4,6,-2,0,Pre
211,48,4,2,3,-2,-1,Pre
211,49,4,4,5,0,1,Pre
211,50,8,8,5,0,-3,Pre
211,51,2,5,3,3,1,Pre
211,52,4,4,6,0,2,Pre
211,53,3,6,6,3,3,Pre
211,54,6,6,3,0,-3,Pre
211,55,5,8,5,3,0,Pre
211,56,8,5,6,-3,-2,Pre
211,57,4,6,5,2,1,Pre
211,58,2,2,5,0,3,Pre
211,59,7,5,7,-2,0,Pre
211,60,6,3,4,-3,-2,Pre
211,61,5,3,5,-2,0,Pre
211,62,6,3,3,-3,-3,Pre
211,63,6,3,6,-3,0,Pre
211,64,3,1,3,-2,0,Pre
211,65,5,7,5,2,0,Pre
211,66,3,5,6,2,3,Pre
211,67,5,8,8,3,3,Pre
211,68,5,7,5,2,0,Pre
211,69,6,4,7,-2,1,Pre
211,70,3,1,4,-2,1,Pre
211,71,2,4,6,2,4,Pre
211,72,3,5,3,2,0,Pre
211,73,6,3,7,-3,1,Pre
211,74,1,3,4,2,3,Pre
211,75,6,6,5,0,-1,Pre
211,76,6,6,5,0,-1,Pre
211,77,2,2,6,0,4,Pre
211,78,4,4,6,0,2,Pre
211,79,6,6,6,0,0,Pre
211,80,6,6,5,0,-1,Pre
211,81,6,4,7,-2,1,Pre
211,82,2,2,3,0,1,Pre
211,83,4,4,7,0,3,Pre
211,84,7,7,6,0,-1,Pre
211,85,7,7,4,0,-3,Pre
211,86,3,3,5,0,2,Pre
211,87,6,8,3,2,-3,Pre
211,88,6,3,6,-3,0,Pre
211,89,5,3,4,-2,-1,Pre
211,90,6,6,4,0,-2,Pre
211,91,4,6,5,2,1,Pre
211,92,6,4,4,-2,-2,Pre
211,93,6,8,5,2,-1,Pre
211,94,5,3,6,-2,1,Pre
211,95,6,6,3,0,-3,Pre
211,96,5,7,6,2,1,Pre
211,97,7,7,6,0,-1,Pre
211,98,5,7,3,2,-2,Pre
211,99,3,5,3,2,0,Pre
211,100,1,4,3,3,2,Pre
211,101,5,3,6,-2,1,Pre
211,102,5,5,5,0,0,Pre
211,103,5,5,3,0,-2,Pre
211,104,6,3,3,-3,-3,Pre
211,105,6,3,6,-3,0,Pre
211,106,2,5,2,3,0,Pre
211,107,5,2,5,-3,0,Pre
211,108,7,5,3,-2,-4,Pre
211,109,3,3,5,0,2,Pre
211,110,6,3,5,-3,-1,Pre
211,111,7,7,5,0,-2,Pre
211,112,2,2,4,0,2,Pre
211,113,3,3,4,0,1,Pre
211,114,7,4,5,-3,-2,Pre
211,115,3,6,2,3,-1,Pre
211,116,3,6,5,3,2,Pre
211,117,3,3,3,0,0,Pre
211,118,4,7,4,3,0,Pre
211,119,5,7,3,2,-2,Pre
211,120,3,6,4,3,1,Pre
211,121,5,2,2,-3,-3,Pre
211,122,8,6,6,-2,-2,Pre
211,123,3,3,3,0,0,Pre
211,124,3,6,4,3,1,Pre
211,125,5,5,3,0,-2,Pre
211,126,1,4,5,3,4,Pre
211,127,3,3,6,0,3,Pre
211,128,3,6,2,3,-1,Pre
211,129,6,6,3,0,-3,Pre
211,130,2,5,3,3,1,Pre
211,131,7,4,5,-3,-2,Pre
211,132,5,5,5,0,0,Pre
211,133,5,2,5,-3,0,Pre
211,134,5,5,6,0,1,Pre
211,135,3,6,7,3,4,Pre
211,136,2,2,5,0,3,Pre
211,137,3,3,4,0,1,Pre
211,138,3,3,5,0,2,Pre
211,139,5,5,4,0,-1,Pre
211,140,5,8,6,3,1,Pre
211,141,7,4,7,-3,0,Pre
211,142,6,6,4,0,-2,Pre
211,143,5,2,3,-3,-2,Pre
211,144,7,5,5,-2,-2,Pre
211,145,6,6,5,0,-1,Pre
211,146,2,2,3,0,1,Pre
211,147,3,1,5,-2,2,Pre
211,148,7,5,8,-2,1,Pre
211,149,7,7,6,0,-1,Pre
211,150,3,3,5,0,2,Pre
211,151,7,4,8,-3,1,Pre
211,152,4,1,5,-3,1,Pre
212,0,4,7,4,3,0,Pre
212,1,3,1,3,-2,0,Pre
212,2,6,6,5,0,-1,Pre
212,3,2,2,3,0,1,Pre
212,4,3,3,3,0,0,Pre
212,5,7,4,4,-3,-3,Pre
212,6,5,5,6,0,1,Pre
212,7,3,5,3,2,0,Pre
212,8,4,4,5,0,1,Pre
212,9,4,4,3,0,-1,Pre
212,10,7,7,6,0,-1,Pre
212,11,2,4,2,2,0,Pre
212,12,8,8,6,0,-2,Pre
212,13,4,1,3,-3,-1,Pre
212,14,4,7,3,3,-1,Pre
212,15,3,5,3,2,0,Pre
212,16,6,3,4,-3,-2,Pre
212,17,4,4,4,0,0,Pre
212,18,5,8,4,3,-1,Pre
212,19,3,1,3,-2,0,Pre
212,20,4,7,6,3,2,Pre
212,21,3,6,2,3,-1,Pre
212,22,3,3,2,0,-1,Pre
212,23,6,8,4,2,-2,Pre
212,24,7,4,4,-3,-3,Pre
212,25,5,3,4,-2,-1,Pre
212,26,4,1,2,-3,-2,Pre
212,27,2,5,3,3,1,Pre
212,28,3,3,3,0,0,Pre
212,29,7,5,7,-2,0,Pre
212,30,5,8,4,3,-1,Pre
212,31,7,7,6,0,-1,Pre
212,32,5,5,3,0,-2,Pre
212,33,3,3,4,0,1,Pre
212,34,4,4,3,0,-1,Pre
212,35,6,6,5,0,-1,Pre
212,36,2,2,2,0,0,Pre
212,37,8,6,6,-2,-2,Pre
212,38,4,2,4,-2,0,Pre
212,39,5,3,5,-2,0,Pre
212,40,5,3,5,-2,0,Pre
212,41,8,8,7,0,-1,Pre
212,42,2,2,2,0,0,Pre
212,43,3,5,4,2,1,Pre
212,44,3,3,4,0,1,Pre
212,45,5,8,5,3,0,Pre
212,46,5,8,6,3,1,Pre
212,47,8,8,6,0,-2,Pre
212,48,6,3,4,-3,-2,Pre
212,49,2,4,3,2,1,Pre
212,50,7,7,6,0,-1,Pre
212,51,3,6,2,3,-1,Pre
212,52,4,6,3,2,-1,Pre
212,53,6,3,5,-3,-1,Pre
212,54,3,5,4,2,1,Pre
212,55,5,5,4,0,-1,Pre
212,56,8,5,8,-3,0,Pre
212,57,2,2,3,0,1,Pre
212,58,5,3,5,-2,0,Pre
212,59,7,7,7,0,0,Pre
212,60,6,8,6,2,0,Pre
212,61,5,2,3,-3,-2,Pre
212,62,2,5,3,3,1,Pre
212,63,5,5,4,0,-1,Pre
212,64,5,5,3,0,-2,Pre
212,65,4,7,3,3,-1,Pre
212,66,5,3,4,-2,-1,Pre
212,67,6,8,4,2,-2,Pre
212,68,3,5,4,2,1,Pre
212,69,5,7,3,2,-2,Pre
212,70,3,6,3,3,0,Pre
212,71,6,8,5,2,-1,Pre
212,72,7,7,5,0,-2,Pre
212,73,5,5,5,0,0,Pre
212,74,3,3,5,0,2,Pre
212,75,3,3,5,0,2,Pre
212,76,4,1,3,-3,-1,Pre
212,77,4,7,3,3,-1,Pre
212,78,5,5,4,0,-1,Pre
212,79,6,4,6,-2,0,Pre
212,80,5,7,4,2,-1,Pre
212,81,4,7,4,3,0,Pre
212,82,5,5,4,0,-1,Pre
212,83,6,3,5,-3,-1,Pre
212,84,6,4,4,-2,-2,Pre
212,85,6,8,5,2,-1,Pre
212,86,4,6,3,2,-1,Pre
212,87,5,2,6,-3,1,Pre
212,88,5,3,5,-2,0,Pre
212,89,6,3,7,-3,1,Pre
212,90,5,2,4,-3,-1,Pre
212,91,3,5,3,2,0,Pre
212,92,4,7,3,3,-1,Pre
212,93,7,7,7,0,0,Pre
212,94,4,6,5,2,1,Pre
212,95,4,1,5,-3,1,Pre
212,96,4,6,4,2,0,Pre
212,97,7,4,6,-3,-1,Pre
212,98,3,5,2,2,-1,Pre
212,99,6,6,5,0,-1,Pre
212,100,4,4,4,0,0,Pre
212,101,3,3,4,0,1,Pre
212,102,7,7,6,0,-1,Pre
212,103,6,4,4,-2,-2,Pre
212,104,7,4,3,-3,-4,Pre
212,105,6,6,6,0,0,Pre
212,106,5,3,4,-2,-1,Pre
212,107,4,1,5,-3,1,Pre
212,108,4,6,4,2,0,Pre
212,109,5,2,4,-3,-1,Pre
212,110,4,7,5,3,1,Pre
212,111,7,7,7,0,0,Pre
212,112,6,6,5,0,-1,Pre
212,113,7,7,5,0,-2,Pre
212,114,6,3,5,-3,-1,Pre
212,115,4,1,2,-3,-2,Pre
212,116,4,1,4,-3,0,Pre
212,117,5,5,6,0,1,Pre
212,118,5,8,4,3,-1,Pre
212,119,4,6,6,2,2,Pre
212,120,4,1,4,-3,0,Pre
212,121,5,5,3,0,-2,Pre
212,122,8,6,6,-2,-2,Pre
212,123,4,4,5,0,1,Pre
212,124,4,2,4,-2,0,Pre
212,125,3,5,6,2,3,Pre
212,126,4,7,3,3,-1,Pre
212,127,6,6,6,0,0,Pre
212,128,3,3,3,0,0,Pre
212,129,5,8,4,3,-1,Pre
212,130,3,5,3,2,0,Pre
212,131,5,8,3,3,-2,Pre
212,132,8,5,7,-3,-1,Pre
212,133,2,2,3,0,1,Pre
212,134,5,8,6,3,1,Pre
212,135,5,5,4,0,-1,Pre
212,136,6,4,4,-2,-2,Pre
212,137,4,7,5,3,1,Pre
212,138,2,2,2,0,0,Pre
212,139,3,1,5,-2,2,Pre
212,140,5,3,6,-2,1,Pre
212,141,6,4,5,-2,-1,Pre
212,142,5,8,5,3,0,Pre
212,143,6,4,5,-2,-1,Pre
212,144,6,8,5,2,-1,Pre
212,145,6,4,7,-2,1,Pre
212,146,6,6,4,0,-2,Pre
212,147,5,5,3,0,-2,Pre
212,148,7,4,6,-3,-1,Pre
212,149,8,6,6,-2,-2,Pre
212,150,2,5,3,3,1,Pre
212,151,4,7,6,3,2,Pre
212,152,6,4,5,-2,-1,Pre
213,0,4,4,6,0,2,Pre
213,1,3,3,6,0,3,Pre
213,2,4,2,3,-2,-1,Pre
213,3,5,2,4,-3,-1,Pre
213,4,5,8,4,3,-1,Pre
213,5,6,6,5,0,-1,Pre
213,6,5,3,4,-2,-1,Pre
213,7,5,5,4,0,-1,Pre
213,8,5,2,4,-3,-1,Pre
213,9,4,1,6,-3,2,Pre
213,10,3,3,5,0,2,Pre
213,11,3,6,4,3,1,Pre
213,12,5,2,5,-3,0,Pre
213,13,5,8,8,3,3,Pre
213,14,4,2,6,-2,2,Pre
213,15,6,6,5,0,-1,Pre
213,16,5,2,2,-3,-3,Pre
213,17,3,1,4,-2,1,Pre
213,18,8,8,8,0,0,Pre
213,19,4,2,4,-2,0,Pre
213,20,4,1,4,-3,0,Pre
213,21,4,6,4,2,0,Pre
213,22,3,3,3,0,0,Pre
213,23,5,8,3,3,-2,Pre
213,24,6,8,4,2,-2,Pre
213,25,4,6,8,2,4,Pre
213,26,1,1,3,0,2,Pre
213,27,4,2,4,-2,0,Pre
213,28,4,4,2,0,-2,Pre
213,29,7,4,4,-3,-3,Pre
213,30,6,3,5,-3,-1,Pre
213,31,4,1,2,-3,-2,Pre
213,32,5,7,4,2,-1,Pre
213,33,4,4,5,0,1,Pre
213,34,3,1,6,-2,3,Pre
213,35,7,5,8,-2,1,Pre
213,36,4,7,4,3,0,Pre
213,37,5,8,6,3,1,Pre
213,38,4,7,1,3,-3,Pre
213,39,4,4,3,0,-1,Pre
213,40,3,3,7,0,4,Pre
213,41,5,5,5,0,0,Pre
213,42,4,4,5,0,1,Pre
213,43,8,5,2,-3,-6,Pre
213,44,6,6,4,0,-2,Pre
213,45,3,6,1,3,-2,Pre
213,46,8,5,8,-3,0,Pre
213,47,7,7,5,0,-2,Pre
213,48,3,6,3,3,0,Pre
213,49,2,2,4,0,2,Pre
213,50,4,4,6,0,2,Pre
213,51,3,1,2,-2,-1,Pre
213,52,3,6,3,3,0,Pre
213,53,6,4,7,-2,1,Pre
213,54,6,4,4,-2,-2,Pre
213,55,4,7,7,3,3,Pre
213,56,7,5,6,-2,-1,Pre
213,57,3,1,3,-2,0,Pre
213,58,4,2,3,-2,-1,Pre
213,59,3,3,7,0,4,Pre
213,60,2,4,2,2,0,Pre
213,61,5,8,4,3,-1,Pre
213,62,3,1,3,-2,0,Pre
213,63,8,8,4,0,-4,Pre
213,64,5,5,7,0,2,Pre
213,65,6,6,4,0,-2,Pre
213,66,3,6,5,3,2,Pre
213,67,5,5,8,0,3,Pre
213,68,5,5,3,0,-2,Pre
213,69,7,4,8,-3,1,Pre
213,70,5,5,8,0,3,Pre
213,71,5,7,3,2,-2,Pre
213,72,8,5,6,-3,-2,Pre
213,73,4,4,3,0,-1,Pre
213,74,3,1,3,-2,0,Pre
213,75,3,6,3,3,0,Pre
213,76,7,4,5,-3,-2,Pre
213,77,5,3,6,-2,1,Pre
213,78,4,6,7,2,3,Pre
213,79,5,2,3,-3,-2,Pre
213,80,4,2,6,-2,2,Pre
213,81,4,4,1,0,-3,Pre
213,82,5,3,3,-2,-2,Pre
213,83,8,6,8,-2,0,Pre
213,84,5,8,5,3,0,Pre
213,85,4,6,4,2,0,Pre
213,86,6,8,6,2,0,Pre
213,87,5,3,4,-2,-1,Pre
213,88,8,6,8,-2,0,Pre
213,89,6,4,6,-2,0,Pre
213,90,7,7,6,0,-1,Pre
213,91,4,4,5,0,1,Pre
213,92,3,6,3,3,0,Pre
213,93,7,7,3,0,-4,Pre
213,94,4,4,4,0,0,Pre
213,95,7,7,5,0,-2,Pre
213,96,5,2,4,-3,-1,Pre
213,97,6,3,8,-3,2,Pre
213,98,4,4,4,0,0,Pre
213,99,5,7,6,2,1,Pre
213,100,7,4,6,-3,-1,Pre
213,101,7,7,8,0,1,Pre
213,102,5,8,8,3,3,Pre
213,103,3,5,4,2,1,Pre
213,104,2,5,3,3,1,Pre
213,105,7,4,7,-3,0,Pre
213,106,6,8,4,2,-2,Pre
213,107,4,6,8,2,4,Pre
213,108,6,3,4,-3,-2,Pre
213,109,5,8,5,3,0,Pre
213,110,2,5,3,3,1,Pre
213,111,8,8,8,0,0,Pre
213,112,6,8,8,2,2,Pre
213,113,6,6,6,0,0,Pre
213,114,5,7,6,2,1,Pre
213,115,4,1,1,-3,-3,Pre
213,116,1,1,1,0,0,Pre
213,117,3,3,4,0,1,Pre
213,118,3,5,2,2,-1,Pre
213,119,4,6,8,2,4,Pre
213,120,3,6,8,3,5,Pre
213,121,4,6,4,2,0,Pre
213,122,5,8,6,3,1,Pre
213,123,6,3,5,-3,-1,Pre
213,124,5,5,8,0,3,Pre
213,125,3,6,7,3,4,Pre
213,126,3,5,3,2,0,Pre
213,127,8,8,4,0,-4,Pre
213,128,3,3,3,0,0,Pre
213,129,5,8,3,3,-2,Pre
213,130,5,5,5,0,0,Pre
213,131,3,3,4,0,1,Pre
213,132,6,6,8,0,2,Pre
213,133,3,3,4,0,1,Pre
213,134,5,7,7,2,2,Pre
213,135,8,8,8,0,0,Pre
213,136,4,4,5,0,1,Pre
213,137,4,4,7,0,3,Pre
213,138,4,4,1,0,-3,Pre
213,139,4,6,5,2,1,Pre
213,140,6,4,7,-2,1,Pre
213,141,6,6,5,0,-1,Pre
213,142,2,5,4,3,2,Pre
213,143,5,7,8,2,3,Pre
213,144,6,3,8,-3,2,Pre
213,145,4,6,6,2,2,Pre
213,146,7,4,2,-3,-5,Pre
213,147,8,6,8,-2,0,Pre
213,148,4,6,3,2,-1,Pre
213,149,6,8,4,2,-2,Pre
213,150,5,3,4,-2,-1,Pre
213,151,6,3,6,-3,0,Pre
213,152,4,7,5,3,1,Pre
216,0,5,8,5,3,0,Pre
216,1,5,7,7,2,2,Pre
216,2,6,6,6,0,0,Pre
216,3,5,2,5,-3,0,Pre
216,4,6,6,4,0,-2,Pre
216,5,6,3,4,-3,-2,Pre
216,6,3,6,5,3,2,Pre
216,7,8,6,5,-2,-3,Pre
216,8,3,3,5,0,2,Pre
216,9,8,8,5,0,-3,Pre
216,10,4,4,7,0,3,Pre
216,11,6,3,7,-3,1,Pre
216,12,6,3,5,-3,-1,Pre
216,13,5,5,3,0,-2,Pre
216,14,3,1,4,-2,1,Pre
216,15,3,1,4,-2,1,Pre
216,16,6,4,6,-2,0,Pre
216,17,4,7,4,3,0,Pre
216,18,5,5,3,0,-2,Pre
216,19,3,3,3,0,0,Pre
216,20,4,4,3,0,-1,Pre
216,21,3,3,8,0,5,Pre
216,22,6,6,4,0,-2,Pre
216,23,4,1,3,-3,-1,Pre
216,24,5,7,7,2,2,Pre
216,25,5,7,6,2,1,Pre
216,26,5,2,3,-3,-2,Pre
216,27,2,5,2,3,0,Pre
216,28,1,1,1,0,0,Pre
216,29,4,6,3,2,-1,Pre
216,30,4,1,3,-3,-1,Pre
216,31,5,2,3,-3,-2,Pre
216,32,3,3,7,0,4,Pre
216,33,7,7,8,0,1,Pre
216,34,6,6,5,0,-1,Pre
216,35,8,5,4,-3,-4,Pre
216,36,6,6,5,0,-1,Pre
216,37,3,3,2,0,-1,Pre
216,38,5,5,6,0,1,Pre
216,39,5,8,4,3,-1,Pre
216,40,3,6,4,3,1,Pre
216,41,4,1,3,-3,-1,Pre
216,42,2,2,3,0,1,Pre
216,43,6,4,5,-2,-1,Pre
216,44,4,2,3,-2,-1,Pre
216,45,7,4,6,-3,-1,Pre
216,46,2,2,3,0,1,Pre
216,47,6,4,5,-2,-1,Pre
216,48,5,2,3,-3,-2,Pre
216,49,3,1,7,-2,4,Pre
216,50,3,6,2,3,-1,Pre
216,51,2,2,4,0,2,Pre
216,52,4,2,5,-2,1,Pre
216,53,1,1,2,0,1,Pre
216,54,3,1,5,-2,2,Pre
216,55,3,3,3,0,0,Pre
216,56,6,3,4,-3,-2,Pre
216,57,3,1,2,-2,-1,Pre
216,58,6,8,6,2,0,Pre
216,59,6,8,5,2,-1,Pre
216,60,6,8,3,2,-3,Pre
216,61,5,5,6,0,1,Pre
216,62,2,2,5,0,3,Pre
216,63,4,7,4,3,0,Pre
216,64,2,2,4,0,2,Pre
216,65,6,6,4,0,-2,Pre
216,66,2,5,4,3,2,Pre
216,67,3,5,3,2,0,Pre
216,68,5,7,3,2,-2,Pre
216,69,2,5,3,3,1,Pre
216,70,4,4,5,0,1,Pre
216,71,3,3,2,0,-1,Pre
216,72,7,5,5,-2,-2,Pre
216,73,3,3,3,0,0,Pre
216,74,2,2,2,0,0,Pre
216,75,6,6,4,0,-2,Pre
216,76,3,3,4,0,1,Pre
216,77,6,6,3,0,-3,Pre
216,78,4,7,6,3,2,Pre
216,79,7,7,6,0,-1,Pre
216,80,3,3,5,0,2,Pre
216,81,1,1,2,0,1,Pre
216,82,2,2,1,0,-1,Pre
216,83,2,2,5,0,3,Pre
216,84,5,5,5,0,0,Pre
216,85,6,4,4,-2,-2,Pre
216,86,4,1,7,-3,3,Pre
216,87,7,4,6,-3,-1,Pre
216,88,8,6,6,-2,-2,Pre
216,89,2,2,4,0,2,Pre
216,90,5,8,5,3,0,Pre
216,91,5,7,3,2,-2,Pre
216,92,5,2,6,-3,1,Pre
216,93,4,1,5,-3,1,Pre
216,94,6,6,4,0,-2,Pre
216,95,2,2,3,0,1,Pre
216,96,6,8,4,2,-2,Pre
216,97,3,1,3,-2,0,Pre
216,98,2,5,3,3,1,Pre
216,99,2,5,2,3,0,Pre
216,100,3,6,2,3,-1,Pre
216,101,4,7,4,3,0,Pre
216,102,6,6,4,0,-2,Pre
216,103,3,6,5,3,2,Pre
216,104,1,3,2,2,1,Pre
216,105,6,4,4,-2,-2,Pre
216,106,3,5,4,2,1,Pre
216,107,5,8,6,3,1,Pre
216,108,3,5,4,2,1,Pre
216,109,4,6,5,2,1,Pre
