bias_est,bias_true,weight1_est,weight1_true,weight2_est,weight2_true,trials
-3.00536228,-5,0.4160217422329,0.7000000000000001,0.175644113730425,0.1,120
-3.235987455,-5,0.438623135583025,0.7000000000000001,0.2702881249816075,0.30000000000000004,120
-3.455354195,-5,0.3330318946275,0.7000000000000001,0.329751581713,0.5,120
-2.98102482,-5,0.214647081580175,0.7000000000000001,0.33158130702525,0.7000000000000001,120
-3.455354195,-5,0.3330318946275,0.7000000000000001,0.329751581713,0.9,120
-2.8459837025,-5,0.27694631240945,0.9,0.39962009251775,0.1,120
-3.1192988575,-5,0.5507506447,0.9,0.284416098098225,0.30000000000000004,120
-3.2762902475,-5,0.381201969719824,0.9,0.39124467934575,0.5,120
-3.201481245,-5,0.56197405173225,0.9,0.46977965611875,0.7000000000000001,120
-2.8537436975,-5,0.52776208384125,0.9,0.52633564356425,0.9,120
-2.5863935,-3,0.2019066925478775,0.1,0.2028829093635575,0.1,12
-2.9770995175,-3,0.249717053183175,0.1,0.2903946623695,0.30000000000000004,12
-3.09710446,-3,0.43084387215055,0.1,0.382552671557175,0.5,12
-2.6724845,-3,0.370580896926,0.1,0.27731831965475,0.7000000000000001,12
-2.3274870725,-3,0.35928981780375,0.1,0.42453804238225,0.9,12
-2.6015382725,-3,0.30846229966275,0.30000000000000004,0.1417728351202095,0.1,12
-3.455354195,-3,0.3330318946275,0.30000000000000004,0.329751581713,0.30000000000000004,12
-2.88820191,-3,0.469619641368775,0.30000000000000004,0.61949302087925,0.5,12
-2.820072645,-3,0.53712818645925,0.30000000000000004,0.40596484266075,0.7000000000000001,12
-2.3686080275,-3,0.32533799715025,0.30000000000000004,0.5457823797075,0.9,12
-2.98197196,-3,0.25172739465,0.5,0.314187577727625,0.1,12
-2.1274113875,-3,0.388568981523,0.5,0.187350823120025,0.30000000000000004,12
-2.508043345,-3,0.4268075626455,0.5,0.510431819904,0.5,12
-2.5613644,-3,0.38188306610615,0.5,0.297036652684825,0.7000000000000001,12
-2.1867313725,-3,0.39819379668025,0.5,0.76901494765,0.9,12
-2.132379516,-3,0.55895337019,0.7000000000000001,0.249235471158025,0.1,12
-2.6833823375,-3,0.4282088502086,0.7000000000000001,0.27502958589525,0.30000000000000004,12
-2.67680614,-3,0.503589557989,0.7000000000000001,0.45898968753335,0.5,12
-2.40002583,-3,0.71976591685,0.7000000000000001,0.435357644168525,0.7000000000000001,12
-2.223702909,-3,0.6081373119225,0.7000000000000001,0.67612111825,0.9,12
-2.7770675275,-3,0.614842679978,0.9,0.2296643279675,0.1,12
-2.6833349575,-3,0.708829893375,0.9,0.5571126658975,0.30000000000000004,12
-3.0033034375,-3,0.48741289924875,0.9,0.5249304813975,0.5,12
-2.09835547925,-3,0.7757802125,0.9,0.430711851447985,0.7000000000000001,12
-2.3099377125,-3,0.702091394265,0.9,0.254063076161,0.9,12
-2.997488175,-3,0.35437664358325,0.1,0.260929609507,0.1,120
-2.89349783,-3,0.35721402936025,0.1,0.427979653466,0.30000000000000004,120
-2.701775375,-3,0.34329959159825,0.1,0.667019551245,0.5,120
-2.9656755175,-3,0.305115739781375,0.1,0.60613518169775,0.7000000000000001,120
-2.4381455725,-3,0.401538664031,0.1,0.3855697230915,0.9,120
-2.97592915,-3,0.31409437261035,0.30000000000000004,0.25186457869105,0.1,120
-2.8193031425,-3,0.42275456437925,0.30000000000000004,0.1893235259356,0.30000000000000004,120
-2.1449668125,-3,0.30907457883125,0.30000000000000004,0.3050280009225,0.5,120
-2.71041044,-3,0.485357029154075,0.30000000000000004,0.55520376345,0.7000000000000001,120
-2.673823775,-3,0.15593942076915,0.30000000000000004,0.4311835181175,0.9,120
-2.4395704975,-3,0.50558936458875,0.5,0.2177242063085,0.1,120
-3.052626905,-3,0.2725178571228,0.5,0.46079842921275,0.30000000000000004,120
-2.4859168475,-3,0.35434014905225,0.5,0.4982895014955,0.5,120
-2.6929689125,-3,0.297391691653925,0.5,0.3929214317786,0.7000000000000001,120
-2.9359294725,-3,0.29086908492435,0.5,0.542643644565,0.9,120
-2.8839637,-3,0.461560264607,0.7000000000000001,0.274174486683,0.1,120
-2.966455525,-3,0.252261880428725,0.7000000000000001,0.282300572636275,0.30000000000000004,120
-2.910782495,-3,0.4709546595951,0.7000000000000001,0.38481180466714,0.5,120
-1.977930194,-3,0.51680241383,0.7000000000000001,0.47830099492,0.7000000000000001,120
-2.15870549,-3,0.719670067325,0.7000000000000001,0.6269743150175,0.9,120
-2.480007295,-3,0.34974625515525,0.9,0.169745338154375,0.1,120
-2.191563805,-3,0.658217901535,0.9,0.254178700151,0.30000000000000004,120
-2.50446506,-3,0.7246218685425,0.9,0.426073408933,0.5,120
-2.2723509575,-3,0.60443023175,0.9,0.7782977597,0.7000000000000001,120
-2.11272314,-3,0.713671701675,0.9,0.57216773150375,0.9,120
-0.834441120225,-1,0.128583650699925,0.1,0.41118449626475,0.1,12
-1.11185230375,-1,0.2448515407755,0.1,0.19269741794475,0.30000000000000004,12
-0.991096949125,-1,0.269206450285,0.1,0.68046209889,0.5,12
-0.831069783825,-1,0.286252789714,0.1,0.80454741375,0.7000000000000001,12
-1.2370152875,-1,0.150848484205925,0.1,0.83929227775,0.9,12
-0.54243015118775,-1,0.361995264437,0.30000000000000004,0.103849356710115,0.1,12
-1.47304985375,-1,0.5008209475875,0.30000000000000004,0.21733003510624999,0.30000000000000004,12
-1.13987907075,-1,0.33072076227825,0.30000000000000004,0.509308550285,0.5,12
-0.96981434175,-1,0.197759956761775,0.30000000000000004,0.42797389135325,0.7000000000000001,12
-1.0620100285,-1,0.31449718395825,0.30000000000000004,0.85391815150000006,0.9,12
-0.6751591626675,-1,0.4662672110775,0.5,0.1764572965381,0.1,12
-0.7751576021825,-1,0.358860147473375,0.5,0.51310948017,0.30000000000000004,12
-1.057040282225,-1,0.64676933905,0.5,0.66447388425,0.5,12
-0.99099238825,-1,0.3790528350815,0.5,0.64136828255,0.7000000000000001,12
-1.000936534025,-1,0.56918605994,0.5,0.767076308,0.9,12
-0.7420890044125,-1,0.773490496,0.7000000000000001,0.132672076627775,0.1,12
-1.0253553201,-1,0.657006607725,0.7000000000000001,0.145503939266725,0.30000000000000004,12
-0.934231376775,-1,0.573553304845,0.7000000000000001,0.142342660678,0.5,12
-0.756367272185,-1,0.69179932625,0.7000000000000001,0.4386208589635,0.7000000000000001,12
-0.8350460337,-1,0.68920561485,0.7000000000000001,0.82573649625,0.9,12
-0.813184599105,-1,0.76537545365,0.9,0.190845587548925,0.1,12
-1.17363536275,-1,0.80660379025,0.9,0.255198089626025,0.30000000000000004,12
-1.02926602275,-1,0.4198510935475,0.9,0.4641439502825,0.5,12
-1.07845710475,-1,0.8844538155,0.9,0.75746393875,0.7000000000000001,12
-0.7225038583,-1,0.473506069202275,0.9,0.79262703375,0.9,12
-0.808962204085,-1,0.24047329240395,0.1,0.15752023195825,0.1,120
-0.685745757925,-1,0.3175306227625,0.1,0.4054312136025,0.30000000000000004,120
-0.8034337292425,-1,0.29066028999475,0.1,0.4785790385105,0.5,120
-1.46646591975,-1,0.181982233145525,0.1,0.83262206725,0.7000000000000001,120
-1.330584387,-1,0.2510108475455,0.1,0.8472187855,0.9,120
-0.9886033375,-1,0.34486062698575,0.30000000000000004,0.38614036575125,0.1,120
-0.7358124163275,-1,0.640662166025,0.30000000000000004,0.43920161737245,0.30000000000000004,120
-1.052814016,-1,0.3263527385575,0.30000000000000004,0.84141465175,0.5,120
-1.12783656325,-1,0.343990580308,0.30000000000000004,0.840730609,0.7000000000000001,120
-0.970185287325,-1,0.27101774626298,0.30000000000000004,0.8277501345,0.9,120
-0.79553737949,-1,0.4517125155885,0.5,0.216209309656775,0.1,120
-1.15002940425,-1,0.38603778153,0.5,0.69300719617975,0.30000000000000004,120
-1.33245101225,-1,0.5734083687,0.5,0.69759589742250006,0.5,120
-1.2346348915,-1,0.6001571426225,0.5,0.810942242,0.7000000000000001,120
-1.16585665575,-1,0.4543007532,0.5,0.717635427075,0.9,120
-1.1328411435,-1,0.6677176016,0.7000000000000001,0.4127678764715,0.1,120
-0.743809159505,-1,0.6576447562425,0.7000000000000001,0.319622156325,0.30000000000000004,120
-1.35124226975,-1,0.819306548,0.7000000000000001,0.46277263147,0.5,120
-1.14925642575,-1,0.63622459915,0.7000000000000001,0.74152256825,0.7000000000000001,120
-1.179101241,-1,0.5779945624025,0.7000000000000001,0.646614516878,0.9,120
-0.914644320575,-1,0.7954723335,0.9,0.4161111285795,0.1,120
-0.649575416685,-1,0.84032756725,0.9,0.2822668716555,0.30000000000000004,120
-0.41430504391275,-1,0.8584677685,0.9,0.43752102870825,0.5,120
-0.90369246855,-1,0.85375189075,0.9,0.63851859361405,0.7000000000000001,120
-0.8144716040675,-1,0.6831084354,0.9,0.79485480125,0.9,120
-0.59317455679,-0.5,0.20353770725315,0.1,0.270441643902,0.1,12
-0.252453116426225,-0.5,0.13361619354,0.1,0.5081978908,0.30000000000000004,12
-0.282782683215,-0.5,0.13919166940425,0.1,0.40602260290431,0.5,12
-0.033370996499875,-0.5,0.16868080552275,0.1,0.8175496285,0.7000000000000001,12
-0.382492666752125,-0.5,0.21852118297475,0.1,0.80623917275,0.9,12
-0.3417399278435,-0.5,0.3445376475,0.30000000000000004,0.18952336176225,0.1,12
-1.15745735925,-0.5,0.3142025252415,0.30000000000000004,0.3438760272275,0.30000000000000004,12
-0.4791053471667,-0.5,0.295510572499625,0.30000000000000004,0.5611427674775,0.5,12
-0.37924409221425,-0.5,0.19270951232965425,0.30000000000000004,0.753494776225,0.7000000000000001,12
-0.22032980774875,-0.5,0.223474719702,0.30000000000000004,0.88307804925,0.9,12
-0.669590062095,-0.5,0.7529683175,0.5,0.1107276802713,0.1,12
-0.502543799655,-0.5,0.3380548430575,0.5,0.314913742615,0.30000000000000004,12
-0.3413275041838,-0.5,0.3853330008375,0.5,0.78795774725,0.5,12
-0.22150502005215,-0.5,0.541894852635,0.5,0.773338126,0.7000000000000001,12
-0.281967374891,-0.5,0.491687684655,0.5,0.82094711125,0.9,12
-0.816411899175,-0.5,0.814944901,0.7000000000000001,0.12983630774275,0.1,12
-0.36492444137925,-0.5,0.579162418005,0.7000000000000001,0.3423962687955,0.30000000000000004,12
-0.712162295725,-0.5,0.769941119,0.7000000000000001,0.406863556569,0.5,12
-0.53409724643,-0.5,0.663272679375,0.7000000000000001,0.633180838375,0.7000000000000001,12
-0.4982102054915,-0.5,0.78619052225,0.7000000000000001,0.740406458925,0.9,12
-0.1562510115775,-0.5,0.8083502935,0.9,0.130452329576615,0.1,12
-0.4026039250317,-0.5,0.74426190275,0.9,0.5850679926,0.30000000000000004,12
-0.347174139516,-0.5,0.82512346,0.9,0.48521795875,0.5,12
-0.274824551443975,-0.5,0.77467734875,0.9,0.5337270570475,0.7000000000000001,12
-0.835858594275,-0.5,0.64109918145,0.9,0.866252994,0.9,12
0.02478609487025,-0.5,0.121858558545875,0.1,0.0756085350814,0.1,120
-0.56998232758,-0.5,0.12044102768675,0.1,0.19059378114575,0.30000000000000004,120
-0.5348578600271,-0.5,0.1025877441677125,0.1,0.3317555030275,0.5,120
-0.151199228009225,-0.5,0.58529072013425,0.1,0.638763144,0.7000000000000001,120
-0.263943805733,-0.5,0.1919295158835,0.1,0.76422297375,0.9,120
-0.25143621502725,-0.5,0.56641353663,0.30000000000000004,0.08024147035225,0.1,120
-0.2818169925669,-0.5,0.76050537025,0.30000000000000004,0.6457658006185,0.30000000000000004,120
-0.6834344499175,-0.5,0.3869766244285,0.30000000000000004,0.657857720025,0.5,120
-0.7820878994925,-0.5,0.37055403255825,0.30000000000000004,0.572066315475,0.7000000000000001,120
-0.58233693309925,-0.5,0.722407876325,0.30000000000000004,0.875016743,0.9,120
-0.5764322200025,-0.5,0.55912856007,0.5,0.23660198956228,0.1,120
-0.7711060069,-0.5,0.841967733,0.5,0.72031570626,0.30000000000000004,120
-0.69464301062,-0.5,0.5088973301175,0.5,0.26261701489275,0.5,120
-0.26801164834325,-0.5,0.508172358175,0.5,0.6228257076475,0.7000000000000001,120
-0.59284269607125,-0.5,0.40584348553,0.5,0.7995731665,0.9,120
-0.7380512689125,-0.5,0.762239303775,0.7000000000000001,0.129608022359025,0.1,120
-0.4454797852575,-0.5,0.650584618525,0.7000000000000001,0.439995095715,0.30000000000000004,120
-0.745503782775,-0.5,0.8226810155,0.7000000000000001,0.6020108944975,0.5,120
-0.6014078547025,-0.5,0.66577410815,0.7000000000000001,0.64114902455,0.7000000000000001,120
-0.61481294574325,-0.5,0.659687299625,0.7000000000000001,0.78524348625,0.9,120
-0.74408881339,-0.5,0.753364563,0.9,0.1663433647584,0.1,120
-0.61036089027525,-0.5,0.74587051025,0.9,0.214362066819275,0.30000000000000004,120
-0.274720177958,-0.5,0.8134466015,0.9,0.568182066775,0.5,120
-0.031407718034,-0.5,0.8138611525,0.9,0.36880100729075,0.7000000000000001,120
-0.6686416687,-0.5,0.72480972915,0.9,0.635774121725,0.9,120
0.1866700028615,0,0.1643666486156,0.1,0.3648690719925,0.1,12
-0.13112287061045,0,0.091781065723075,0.1,0.30171393132325,0.30000000000000004,12
0.1407586403652,0,0.23474318157325,0.1,0.71157545575,0.5,12
-0.2791515414785,0,0.2321378678361,0.1,0.89575516875,0.7000000000000001,12
0.1564866667838,0,0.2981187976525,0.1,0.87479251075,0.9,12
-0.03181434068,0,0.4604490540275,0.30000000000000004,0.252373311845,0.1,12
0.087472461398675,0,0.4100998436075,0.30000000000000004,0.631478901775,0.30000000000000004,12
-0.035585260114225,0,0.4870170201825,0.30000000000000004,0.650544614475,0.5,12
-0.0965482056446,0,0.591846386575,0.30000000000000004,0.5713735855675,0.7000000000000001,12
-0.098608531854475,0,0.20132942846925,0.30000000000000004,0.9028263445,0.9,12
-0.13076799050135,0,0.378305779723,0.5,0.12431478887895,0.1,12
0.1567896138167,0,0.8223039815,0.5,0.176638318952375,0.30000000000000004,12
0.33871492567675,0,0.7158169409,0.5,0.669559414175,0.5,12
0.16578512538495,0,0.600732404175,0.5,0.83176210425,0.7000000000000001,12
0.15256257937625,0,0.6502615107525,0.5,0.76397333535,0.9,12
0.1989146411205425,0,0.7820616765,0.7000000000000001,0.1636627378155,0.1,12
0.0355127471135,0,0.774075092,0.7000000000000001,0.15209750054615,0.30000000000000004,12
0.031661720270525,0,0.670086293175,0.7000000000000001,0.388243548535,0.5,12
-0.40899571559425,0,0.607296325625,0.7000000000000001,0.7683981175,0.7000000000000001,12
0.103364352510805,0,0.5407635375025,0.7000000000000001,0.840075513,0.9,12
0.1996404662096,0,0.71427876255,0.9,0.1527039134415,0.1,12
0.46608822494,0,0.7075985521725,0.9,0.53317059215,0.30000000000000004,12
-0.095903108513025,0,0.80424883825,0.9,0.4113864626435,0.5,12
0.16171284018875,0,0.889627887,0.9,0.516133066875,0.7000000000000001,12
-0.2233894075926,0,0.84598925175,0.9,0.35572482387425,0.9,12
0.17846876654425,0,0.409471512615,0.1,0.15054094945615001,0.1,120
0.08715140503175,0,0.2484265598775,0.1,0.4918468719765,0.30000000000000004,120
0.21678231158327,0,0.0990317763596275,0.1,0.2285286200755,0.5,120
-0.07110643274775,0,0.220756373661625,0.1,0.64490190005,0.7000000000000001,120
-0.19555636183085,0,0.18682776236755,0.1,0.62913244176,0.9,120
-0.178718356638,0,0.33727733998,0.30000000000000004,0.220488969849,0.1,120
0.135550395506575,0,0.4830442627925,0.30000000000000004,0.49020557854555,0.30000000000000004,120
0.14340546380535,0,0.616529028105,0.30000000000000004,0.3622753235125,0.5,120
0.0830105543868,0,0.43879649249,0.30000000000000004,0.74374612905,0.7000000000000001,120
0.0907096208538,0,0.152945487771575,0.30000000000000004,0.88705504525,0.9,120
0.13971010237275,0,0.517077432425,0.5,0.271217552984,0.1,120
-0.219734356776625,0,0.7681269585,0.5,0.6610583091225,0.30000000000000004,120
0.251231686199425,0,0.2372734302245,0.5,0.6753161929,0.5,120
-0.35666236053825,0,0.63034548345,0.5,0.776126112675,0.7000000000000001,120
0.0311539177800625,0,0.76112145325,0.5,0.82791110775,0.9,120
-0.13141284319925,0,0.6830917454,0.7000000000000001,0.138848061190025,0.1,120
0.0809190736291,0,0.728455915,0.7000000000000001,0.3205286544225,0.30000000000000004,120
-0.202253695587,0,0.583392860425,0.7000000000000001,0.438089249445,0.5,120
-0.085612491722,0,0.4023597048525,0.7000000000000001,0.499647317075,0.7000000000000001,120
0.36835835108625,0,0.79415128575,0.7000000000000001,0.856158114,0.9,120
0.147750312214725,0,0.719964179275,0.9,0.1978596982634675,0.1,120
0.34211339403925,0,0.89769263825,0.9,0.179176390644,0.30000000000000004,120
-0.02357406822775,0,0.84427380975,0.9,0.1812710209845,0.5,120
0.027882046827675,0,0.4859722073575,0.9,0.731829085,0.7000000000000001,120
-0.03378866777765,0,0.735795723225,0.9,0.593342309542125,0.9,120
0.37485637756695,0.5,0.0743967954701,0.1,0.22658875041825,0.1,12
0.59742379519825,0.5,0.171381850364,0.1,0.676804495275,0.30000000000000004,12
0.20667591859825,0.5,0.115006742425625,0.1,0.7583216315,0.5,12
0.195265266528,0.5,0.163758463459775,0.1,0.5345587545,0.7000000000000001,12
0.4448079076475,0.5,0.1557059647691,0.1,0.786929729,0.9,12
0.4075456309175,0.5,0.270466018672,0.30000000000000004,0.5242216107075,0.1,12
0.321627874103375,0.5,0.21854004784225,0.30000000000000004,0.137725797575275,0.30000000000000004,12
0.45901353801775,0.5,0.3982091588425,0.30000000000000004,0.31187407187625,0.5,12
0.857979363275,0.5,0.5739665933625,0.30000000000000004,0.7478595825,0.7000000000000001,12
0.2064820443855,0.5,0.469974558755,0.30000000000000004,0.73900122825,0.9,12
0.71881031355,0.5,0.3787408840075,0.5,0.19320602489175,0.1,12
0.40395227583225,0.5,0.31441253095725,0.5,0.4518129551775,0.30000000000000004,12
0.53650686642675,0.5,0.7889602915,0.5,0.4847813429875,0.5,12
0.74636756786175,0.5,0.7183129986,0.5,0.7422297283,0.7000000000000001,12
0.408085602128575,0.5,0.601161218715,0.5,0.76292362575,0.9,12
0.6910532053575,0.5,0.774913716,0.7000000000000001,0.202718655385075,0.1,12
0.254845394455,0.5,0.689858866075,0.7000000000000001,0.1876243568878,0.30000000000000004,12
0.6201080928675,0.5,0.62293834985,0.7000000000000001,0.41512944719,0.5,12
0.49126808188075,0.5,0.791787407,0.7000000000000001,0.6642607592,0.7000000000000001,12
0.51276977092295,0.5,0.7523443949999999,0.7000000000000001,0.437625661385,0.9,12
0.44627310047275,0.5,0.814944188,0.9,0.20190632285185,0.1,12
0.0832597715825,0.5,0.77529800225,0.9,0.3839311052345,0.30000000000000004,12
0.7795032000625,0.5,0.878698747,0.9,0.220936656854,0.5,12
0.5948562277,0.5,0.6900454857,0.9,0.6048112791,0.7000000000000001,12
0.23030267906475,0.5,0.8255445975,0.9,0.79712569375,0.9,12
1.0077979995,0.5,0.373880994741,0.1,0.128649492156975,0.1,120
0.63098500588325,0.5,0.168962418164225,0.1,0.153736976312075,0.30000000000000004,120
0.213033849516625,0.5,0.11983046885735,0.1,0.81090329125,0.5,120
0.647842351015,0.5,0.07137906368595,0.1,0.63070333675,0.7000000000000001,120
0.4043273812635,0.5,0.31423891072175,0.1,0.854305465,0.9,120
0.5529542660855,0.5,0.3991013450545,0.30000000000000004,0.232458857029525,0.1,120
0.4440383357075,0.5,0.1828124898415,0.30000000000000004,0.3364276609715,0.30000000000000004,120
0.7131463306275,0.5,0.2565878368765,0.30000000000000004,0.628067613595,0.5,120
0.803446389335,0.5,0.29020599645175,0.30000000000000004,0.673510058225,0.7000000000000001,120
0.732508380475,0.5,0.301217352877,0.30000000000000004,0.908522801,0.9,120
0.390671015534,0.5,0.44108178285375,0.5,0.1100018689257,0.1,120
0.44747299498925,0.5,0.275423407276,0.5,0.30611327541725,0.30000000000000004,120
0.320175009841375,0.5,0.682202501725,0.5,0.35474282070125,0.5,120
0.601368169355,0.5,0.591838187388,0.5,0.7871194885,0.7000000000000001,120
0.02687226143935,0.5,0.25953035489525,0.5,0.7973941495,0.9,120
0.14836480336475,0.5,0.5175931393,0.7000000000000001,0.537666473375,0.1,120
0.45146892765175,0.5,0.844585853,0.7000000000000001,0.278592648016,0.30000000000000004,120
0.3483387702534825,0.5,0.57922485014,0.7000000000000001,0.766624384,0.5,120
0.40022750794175,0.5,0.79542843025,0.7000000000000001,0.43584067014475,0.7000000000000001,120
0.7375685314425,0.5,0.8068313525,0.7000000000000001,0.542224983155,0.9,120
0.57604007957425,0.5,0.848086052,0.9,0.1551514071085,0.1,120
0.70012016885,0.5,0.5977311566225,0.9,0.613257865775,0.30000000000000004,120
0.151222714069825,0.5,0.659902652,0.9,0.590222926175,0.5,120
0.9850376955,0.5,0.5790989473525,0.9,0.4238656747575,0.7000000000000001,120
0.468616280264,0.5,0.6221522674,0.9,0.733112135275,0.9,120
1.14822667175,1,0.189870729506725,0.1,0.0894042890294175,0.1,12
0.87292777445,1,0.1948503520221,0.1,0.29913029172525,0.30000000000000004,12
0.68726278462,1,0.178173051991325,0.1,0.797907638,0.5,12
1.365427243,1,0.2259655705745,0.1,0.8035539927,0.7000000000000001,12
1.09272097125,1,0.226891156630715,0.1,0.632999192065,0.9,12
0.82082860565,1,0.122974359494075,0.30000000000000004,0.364842116812,0.1,12
1.240593448,1,0.52401612547,0.30000000000000004,0.455915467525,0.30000000000000004,12
0.6740759254425,1,0.310333619686,0.30000000000000004,0.38094414473675,0.5,12
0.948961044925,1,0.39511580193925,0.30000000000000004,0.71732034805,0.7000000000000001,12
1.15113561325,1,0.3972267622335,0.30000000000000004,0.6703624974,0.9,12
0.8595264664,1,0.281615573745,0.5,0.1264422825642,0.1,12
0.762508477575,1,0.54900116525,0.5,0.25132427888025,0.30000000000000004,12
0.6051181366975,1,0.31006599016625,0.5,0.61946789215,0.5,12
0.751787010725,1,0.8300665825,0.5,0.6368362721,0.7000000000000001,12
0.9107923028,1,0.39679290357625,0.5,0.8153702125,0.9,12
0.9857436436,1,0.81793469825,0.7000000000000001,0.3807002202445,0.1,12
0.609383728075,1,0.666532561,0.7000000000000001,0.24162785543375,0.30000000000000004,12
0.8046385523375,1,0.7948640675,0.7000000000000001,0.611867582125,0.5,12
1.047380054125,1,0.3648470987505,0.7000000000000001,0.617072411025,0.7000000000000001,12
1.055771873,1,0.68774914215,0.7000000000000001,0.8729306935,0.9,12
0.6158241678425,1,0.748664534425,0.9,0.122303109703925,0.1,12
1.763772297,1,0.8141874364,0.9,0.4856518599857075,0.30000000000000004,12
0.966799430435,1,0.82914274075,0.9,0.648802233375,0.5,12
0.954169801625,1,0.78433439125,0.9,0.69443961315,0.7000000000000001,12
1.259914394,1,0.85692018025,0.9,0.640404454675,0.9,12
0.78284226745,1,0.118180782322025,0.1,0.0846176432221,0.1,120
0.93059394025,1,0.3164636246325,0.1,0.113472885084985,0.30000000000000004,120
1.01028478075,1,0.0823705399505,0.1,0.6039252587725,0.5,120
1.610440688,1,0.30824312023525,0.1,0.75057865216,0.7000000000000001,120
0.88113233885,1,0.2067496606245,0.1,0.77506099165,0.9,120
1.08964349625,1,0.31921208698675,0.30000000000000004,0.57704389445,0.1,120
1.100852134,1,0.1913963111531,0.30000000000000004,0.24316221188975,0.30000000000000004,120
1.27912306675,1,0.500628129095,0.30000000000000004,0.3586354697348,0.5,120
1.1149507035,1,0.41692432825,0.30000000000000004,0.3105973623205,0.7000000000000001,120
0.5756501464475,1,0.1102429786884,0.30000000000000004,0.84614910975,0.9,120
0.5682512890875,1,0.4867498728875,0.5,0.18616934140351024,0.1,120
1.51081344425,1,0.5066775581375,0.5,0.567318940525,0.30000000000000004,120
1.0309945915,1,0.4959552776325,0.5,0.45265686725,0.5,120
1.24274271625,1,0.5402592154225,0.5,0.6760866477775,0.7000000000000001,120
0.865984675075,1,0.781757092,0.5,0.89678013125,0.9,120
1.0619636385,1,0.49384653355,0.7000000000000001,0.30731669024175,0.1,120
1.0503802905,1,0.622126042125,0.7000000000000001,0.37267105623075,0.30000000000000004,120
0.8154720540815,1,0.73435082135,0.7000000000000001,0.2499183093395,0.5,120
0.7773485149325,1,0.77481434025,0.7000000000000001,0.83144690975,0.7000000000000001,120
1.012681517825,1,0.54545596925,0.7000000000000001,0.81787414825,0.9,120
0.915764911325,1,0.8387959155,0.9,0.395382878017745,0.1,120
1.03070975825,1,0.815971046825,0.9,0.23313922349325,0.30000000000000004,120
1.18244888975,1,0.6006600322,0.9,0.38822197940000003,0.5,120
